ID,Segment
TEST_09521,D
TEST_09523,D
TEST_09530,C
TEST_09540,D
TEST_09551,D
TEST_09552,D
TEST_09555,C
TEST_09556,C
TEST_09558,D
TEST_09562,D
TEST_09574,D
TEST_09577,D
TEST_09580,C
TEST_09585,D
TEST_09601,D
TEST_09606,C
TEST_09609,C
TEST_09626,D
TEST_09629,C
TEST_09630,D
TEST_09631,D
TEST_09632,C
TEST_09634,D
TEST_09641,C
TEST_09643,D
TEST_09644,D
TEST_09645,D
TEST_09657,D
TEST_09658,D
TEST_09666,D
TEST_09667,D
TEST_09668,D
TEST_09674,C
TEST_09675,D
TEST_09679,D
TEST_09694,C
TEST_09697,D
TEST_09708,D
TEST_09712,D
TEST_09717,C
TEST_09718,D
TEST_09720,D
TEST_09722,D
TEST_09725,D
TEST_09726,D
TEST_09738,D
TEST_09740,C
TEST_09754,D
TEST_09756,D
TEST_09758,D
TEST_09770,D
TEST_09772,D
TEST_09776,D
TEST_09780,D
TEST_09783,D
TEST_09788,C
TEST_09794,D
TEST_09801,D
TEST_09803,D
TEST_09805,D
TEST_09807,C
TEST_09809,D
TEST_09811,C
TEST_09813,D
TEST_09817,C
TEST_09818,D
TEST_09819,C
TEST_09833,D
TEST_09835,D
TEST_09845,C
TEST_09848,D
TEST_09853,D
TEST_09857,D
TEST_09860,D
TEST_09865,D
TEST_09866,D
TEST_09881,D
TEST_09887,D
TEST_09889,C
TEST_09905,D
TEST_09906,D
TEST_09912,C
TEST_09927,D
TEST_09931,D
TEST_09944,D
TEST_09958,D
TEST_09971,C
TEST_09977,C
TEST_09981,D
TEST_09997,D
TEST_10001,C
TEST_10004,D
TEST_10020,D
TEST_10022,D
TEST_10027,D
TEST_10028,D
TEST_10031,C
TEST_10034,C
TEST_10037,C
TEST_10039,D
TEST_10040,D
TEST_10051,D
TEST_10054,D
TEST_10056,D
TEST_10061,D
TEST_10063,C
TEST_10075,D
TEST_10087,D
TEST_10091,D
TEST_10093,D
TEST_10102,D
TEST_10117,D
TEST_10138,D
TEST_10141,D
TEST_10147,D
TEST_10150,D
TEST_10161,D
TEST_10166,D
TEST_10173,D
TEST_10174,D
TEST_10184,D
TEST_10197,D
TEST_10199,C
TEST_10213,D
TEST_10226,C
TEST_10231,D
TEST_10236,C
TEST_10237,D
TEST_10239,D
TEST_10247,D
TEST_10250,D
TEST_10252,C
TEST_10256,D
TEST_10271,C
TEST_10275,D
TEST_10279,D
TEST_10285,D
TEST_10286,D
TEST_10298,D
TEST_10299,D
TEST_10300,D
TEST_10305,C
TEST_10306,C
TEST_10310,D
TEST_10326,C
TEST_10333,D
TEST_10336,D
TEST_10347,D
TEST_10359,C
TEST_10362,C
TEST_10366,D
TEST_10373,C
TEST_10377,D
TEST_10382,D
TEST_10383,C
TEST_10385,C
TEST_10392,D
TEST_10393,D
TEST_10394,D
TEST_10395,C
TEST_10408,C
TEST_10425,D
TEST_10437,C
TEST_10441,D
TEST_10443,D
TEST_10449,D
TEST_10456,D
TEST_10475,D
TEST_10481,C
TEST_10483,D
TEST_10498,D
TEST_10500,D
TEST_10502,D
TEST_10507,C
TEST_10508,D
TEST_10510,D
TEST_10521,D
TEST_10532,D
TEST_10546,D
TEST_10547,D
TEST_10555,C
TEST_10557,D
TEST_10558,D
TEST_10561,D
TEST_10562,D
TEST_10568,D
TEST_10578,D
TEST_10579,D
TEST_10581,D
TEST_10583,C
TEST_10591,C
TEST_10596,D
TEST_10603,C
TEST_10620,C
TEST_10623,C
TEST_10645,D
TEST_10647,D
TEST_10659,D
TEST_10660,D
TEST_10673,D
TEST_10692,D
TEST_10699,D
TEST_10706,D
TEST_10708,D
TEST_10717,C
TEST_10727,D
TEST_10743,D
TEST_10748,D
TEST_10750,D
TEST_10752,D
TEST_10754,C
TEST_10757,D
TEST_10758,D
TEST_10763,C
TEST_10766,D
TEST_10780,D
TEST_10781,D
TEST_10793,C
TEST_10794,C
TEST_10806,C
TEST_10811,D
TEST_10813,C
TEST_10824,D
TEST_10828,D
TEST_10833,C
TEST_10835,D
TEST_10836,D
TEST_10840,D
TEST_10841,D
TEST_10843,D
TEST_10850,D
TEST_10857,C
TEST_10871,D
TEST_10880,D
TEST_10882,D
TEST_10887,D
TEST_10890,D
TEST_10898,D
TEST_10903,C
TEST_10905,D
TEST_10912,D
TEST_10919,D
TEST_10922,D
TEST_10923,C
TEST_10925,D
TEST_10931,D
TEST_10942,D
TEST_10943,D
TEST_10963,D
TEST_10964,C
TEST_10969,D
TEST_10970,D
TEST_10987,D
TEST_10997,C
TEST_11000,C
TEST_11002,D
TEST_11006,D
TEST_11009,D
TEST_11013,C
TEST_11018,D
TEST_11026,C
TEST_11028,D
TEST_11031,C
TEST_11046,D
TEST_11047,D
TEST_11049,D
TEST_11052,C
TEST_11053,D
TEST_11055,D
TEST_11057,C
TEST_11060,D
TEST_11067,D
TEST_11073,D
TEST_11081,D
TEST_11084,D
TEST_11089,C
TEST_11093,D
TEST_11096,D
TEST_11104,C
TEST_11112,D
TEST_11114,D
TEST_11120,C
TEST_11128,D
TEST_11143,D
TEST_11149,D
TEST_11158,C
TEST_11161,C
TEST_11167,D
TEST_11168,C
TEST_11169,D
TEST_11170,D
TEST_11172,D
TEST_11184,D
TEST_11200,C
TEST_11202,D
TEST_11203,D
TEST_11211,D
TEST_11216,D
TEST_11218,D
TEST_11221,C
TEST_11223,D
TEST_11225,D
TEST_11232,D
TEST_11237,C
TEST_11247,D
TEST_11248,D
TEST_11249,D
TEST_11261,D
TEST_11268,D
TEST_11293,D
TEST_11294,D
TEST_11297,D
TEST_11298,D
TEST_11303,D
TEST_11304,D
TEST_11308,C
TEST_11310,D
TEST_11315,D
TEST_11316,D
TEST_11348,C
TEST_11355,D
TEST_11362,C
TEST_11364,D
TEST_11368,C
TEST_11381,C
TEST_11386,C
TEST_11387,D
TEST_11410,D
TEST_11411,D
TEST_11413,D
TEST_11425,C
TEST_11436,D
TEST_11454,C
TEST_11455,D
TEST_11459,D
TEST_11460,C
TEST_11465,D
TEST_11471,C
TEST_11481,D
TEST_11482,D
TEST_11483,D
TEST_11486,D
TEST_11493,D
TEST_11494,C
TEST_11498,D
TEST_11499,D
TEST_11501,D
TEST_11506,C
TEST_11512,D
TEST_11518,D
TEST_11520,C
TEST_11523,D
TEST_11524,D
TEST_11530,D
TEST_11539,D
TEST_11543,D
TEST_11550,C
TEST_11557,D
TEST_11563,D
TEST_11566,C
TEST_11567,D
TEST_11572,C
TEST_11577,D
TEST_11587,D
TEST_11600,D
TEST_11602,D
TEST_11620,D
TEST_11627,D
TEST_11630,D
TEST_11645,D
TEST_11649,D
TEST_11652,C
TEST_11672,D
TEST_11684,D
TEST_11692,C
TEST_11702,D
TEST_11715,D
TEST_11717,C
TEST_11719,D
TEST_11730,C
TEST_11740,D
TEST_11744,D
TEST_11749,D
TEST_11769,D
TEST_11773,D
TEST_11788,D
TEST_11804,C
TEST_11816,D
TEST_11822,D
TEST_11825,C
TEST_11832,C
TEST_11835,D
TEST_11841,D
TEST_11843,D
TEST_11852,D
TEST_11854,C
TEST_11856,D
TEST_11862,D
TEST_11864,D
TEST_11873,D
TEST_11874,D
TEST_11875,D
TEST_11878,C
TEST_11880,D
TEST_11896,D
TEST_11904,D
TEST_11920,D
TEST_11923,D
TEST_11925,D
TEST_11933,D
TEST_11935,D
TEST_11941,D
TEST_11952,D
TEST_11967,D
TEST_11969,C
TEST_11970,C
TEST_11980,D
TEST_11991,D
TEST_11993,D
TEST_11997,D
TEST_12000,C
TEST_12006,D
TEST_12011,D
TEST_12017,D
TEST_12019,C
TEST_12022,D
TEST_12024,D
TEST_12028,C
TEST_12034,D
TEST_12036,D
TEST_12055,C
TEST_12063,D
TEST_12072,D
TEST_12074,D
TEST_12084,D
TEST_12091,D
TEST_12101,D
TEST_12102,D
TEST_12105,D
TEST_12111,D
TEST_12121,D
TEST_12122,D
TEST_12127,D
TEST_12133,D
TEST_12144,D
TEST_12166,D
TEST_12168,D
TEST_12171,C
TEST_12176,D
TEST_12178,C
TEST_12179,D
TEST_12181,D
TEST_12183,C
TEST_12186,C
TEST_12194,D
TEST_12205,D
TEST_12206,D
TEST_12208,D
TEST_12214,D
TEST_12221,D
TEST_12225,C
TEST_12230,D
TEST_12231,D
TEST_12233,D
TEST_12236,D
TEST_12238,D
TEST_12239,D
TEST_12253,D
TEST_12257,D
TEST_12259,C
TEST_12266,D
TEST_12267,D
TEST_12269,C
TEST_12273,C
TEST_12276,C
TEST_12280,C
TEST_12284,D
TEST_12287,D
TEST_12292,D
TEST_12299,D
TEST_12301,D
TEST_12302,D
TEST_12314,D
TEST_12320,D
TEST_12323,C
TEST_12345,D
TEST_12348,D
TEST_12352,D
TEST_12354,C
TEST_12377,C
TEST_12379,D
TEST_12389,D
TEST_12391,C
TEST_12395,D
TEST_12413,D
TEST_12415,D
TEST_12419,C
TEST_12433,D
TEST_12437,D
TEST_12439,D
TEST_12441,D
TEST_12445,C
TEST_12462,D
TEST_12467,D
TEST_12471,D
TEST_12474,C
TEST_12485,C
TEST_12489,C
TEST_12490,D
TEST_12498,D
TEST_12499,C
TEST_12510,C
TEST_12517,C
TEST_12526,D
TEST_12543,D
TEST_12546,D
TEST_12548,D
TEST_12553,D
TEST_12563,D
TEST_12565,C
TEST_12566,D
TEST_12578,D
TEST_12594,D
TEST_12595,C
TEST_12597,C
TEST_12608,D
TEST_12632,D
TEST_12643,D
TEST_12655,D
TEST_12657,D
TEST_12665,D
TEST_12682,D
TEST_12688,C
TEST_12694,D
TEST_12711,D
TEST_12712,D
TEST_12714,C
TEST_12719,D
TEST_12731,D
TEST_12734,D
TEST_12738,C
TEST_12742,C
TEST_12743,D
TEST_12749,D
TEST_12757,D
TEST_12762,D
TEST_12769,C
TEST_12795,C
TEST_12796,D
TEST_12813,D
TEST_12836,C
TEST_12843,C
TEST_12847,D
TEST_12850,D
TEST_12855,D
TEST_12856,C
TEST_12863,D
TEST_12868,D
TEST_12878,D
TEST_12880,D
TEST_12882,D
TEST_12886,D
TEST_12893,D
TEST_12897,D
TEST_12904,D
TEST_12907,D
TEST_12908,D
TEST_12911,D
TEST_12917,C
TEST_12924,C
TEST_12928,D
TEST_12939,D
TEST_12951,C
TEST_12960,D
TEST_12989,D
TEST_13002,D
TEST_13004,D
TEST_13014,D
TEST_13024,C
TEST_13049,C
TEST_13055,D
TEST_13057,D
TEST_13061,D
TEST_13070,D
TEST_13073,D
TEST_13074,D
TEST_13080,C
TEST_13091,D
TEST_13094,D
TEST_13104,C
TEST_13133,D
TEST_13136,D
TEST_13143,C
TEST_13146,D
TEST_13147,D
TEST_13148,D
TEST_13151,D
TEST_13160,D
TEST_13161,C
TEST_13164,D
TEST_13168,C
TEST_13179,D
TEST_13180,D
TEST_13184,C
TEST_13189,D
TEST_13199,C
TEST_13206,D
TEST_13214,D
TEST_13219,C
TEST_13220,D
TEST_13224,D
TEST_13225,D
TEST_13229,C
TEST_13232,D
TEST_13239,D
TEST_13242,D
TEST_13245,D
TEST_13246,D
TEST_13247,C
TEST_13268,D
TEST_13276,D
TEST_13288,D
TEST_13293,C
TEST_13309,D
TEST_13310,D
TEST_13315,D
TEST_13320,D
TEST_13324,C
TEST_13326,D
TEST_13330,D
TEST_13344,D
TEST_13351,D
TEST_13354,C
TEST_13356,C
TEST_13358,D
TEST_13373,D
TEST_13387,D
TEST_13389,D
TEST_13392,D
TEST_13393,C
TEST_13402,D
TEST_13407,C
TEST_13415,D
TEST_13424,D
TEST_13426,D
TEST_13429,D
TEST_13430,C
TEST_13432,D
TEST_13436,D
TEST_13443,C
TEST_13446,D
TEST_13453,D
TEST_13458,C
TEST_13467,C
TEST_13471,D
TEST_13472,C
TEST_13476,D
TEST_13480,D
TEST_13483,C
TEST_13497,C
TEST_13509,D
TEST_13517,C
TEST_13522,C
TEST_13526,D
TEST_13529,D
TEST_13533,D
TEST_13541,D
TEST_13548,D
TEST_13553,D
TEST_13559,C
TEST_13563,D
TEST_13568,D
TEST_13569,D
TEST_13572,C
TEST_13580,D
TEST_13581,D
TEST_13584,D
TEST_13586,D
TEST_13592,C
TEST_13613,C
TEST_13615,D
TEST_13624,C
TEST_13627,C
TEST_13629,C
TEST_13633,D
TEST_13638,D
TEST_13639,C
TEST_13643,D
TEST_13651,C
TEST_13652,D
TEST_13653,D
TEST_13655,C
TEST_13677,D
TEST_13683,C
TEST_13685,D
TEST_13689,C
TEST_13694,D
TEST_13703,D
TEST_13705,D
TEST_13706,D
TEST_13718,C
TEST_13730,D
TEST_13743,D
TEST_13751,D
TEST_13772,D
TEST_13780,D
TEST_13789,C
TEST_13803,D
TEST_13807,D
TEST_13816,C
TEST_13817,D
TEST_13821,D
TEST_13828,D
TEST_13834,D
TEST_13835,C
TEST_13838,D
TEST_13849,D
TEST_13859,D
TEST_13861,C
TEST_13866,D
TEST_13873,C
TEST_13875,D
TEST_13876,D
TEST_13881,C
TEST_13898,D
TEST_13906,D
TEST_13909,D
TEST_13912,D
TEST_13913,D
TEST_13914,D
TEST_13916,C
TEST_13923,D
TEST_13928,C
TEST_13930,D
TEST_13931,C
TEST_13933,C
TEST_13943,D
TEST_13947,C
TEST_13950,D
TEST_13953,D
TEST_13977,D
TEST_13980,D
TEST_13982,D
TEST_13986,D
TEST_13989,C
TEST_13995,D
TEST_13997,D
TEST_14000,C
TEST_14017,D
TEST_14019,C
TEST_14022,D
TEST_14024,C
TEST_14033,D
TEST_14034,D
TEST_14044,C
TEST_14047,C
TEST_14052,D
TEST_14054,D
TEST_14060,D
TEST_14061,D
TEST_14062,D
TEST_14069,D
TEST_14086,D
TEST_14101,D
TEST_14117,D
TEST_14118,C
TEST_14122,C
TEST_14128,D
TEST_14130,D
TEST_14132,D
TEST_14145,D
TEST_14146,D
TEST_14153,D
TEST_14161,D
TEST_14162,D
TEST_14164,D
TEST_14167,D
TEST_14169,C
TEST_14174,D
TEST_14183,D
TEST_14196,D
TEST_14198,D
TEST_14202,D
TEST_14234,D
TEST_14265,D
TEST_14270,D
TEST_14271,C
TEST_14276,D
TEST_14285,D
TEST_14290,D
TEST_14293,C
TEST_14296,C
TEST_14300,D
TEST_14302,C
TEST_14308,D
TEST_14312,C
TEST_14317,D
TEST_14321,D
TEST_14335,C
TEST_14339,D
TEST_14340,D
TEST_14341,D
TEST_14347,D
TEST_14356,D
TEST_14358,D
TEST_14364,D
TEST_14370,D
TEST_14374,D
TEST_14382,D
TEST_14387,D
TEST_14389,C
TEST_14391,D
TEST_14401,D
TEST_14412,D
TEST_14438,D
TEST_14451,D
TEST_14455,D
TEST_14460,D
TEST_14473,D
TEST_14475,D
TEST_14477,D
TEST_14484,C
TEST_14489,C
TEST_14496,C
TEST_14502,D
TEST_14509,C
TEST_14513,D
TEST_14514,D
TEST_14518,D
TEST_14532,D
TEST_14541,D
TEST_14545,D
TEST_14555,C
TEST_14557,C
TEST_14567,D
TEST_14569,D
TEST_14575,D
TEST_14580,D
TEST_14583,D
TEST_14603,D
TEST_14609,C
TEST_14610,D
TEST_14612,D
TEST_14614,D
TEST_14616,D
TEST_14619,D
TEST_14622,D
TEST_14624,C
TEST_14625,D
TEST_14631,D
TEST_14639,D
TEST_14640,D
TEST_14656,D
TEST_14658,D
TEST_14673,C
TEST_14677,C
TEST_14679,D
TEST_14689,D
TEST_14693,D
TEST_14705,D
TEST_14713,D
TEST_14714,D
TEST_14728,D
TEST_14735,D
TEST_14737,D
TEST_14755,D
TEST_14759,D
TEST_14765,D
TEST_14770,D
TEST_14774,D
TEST_14777,D
TEST_14787,D
TEST_14803,D
TEST_14804,D
TEST_14820,D
TEST_14825,C
TEST_14838,D
TEST_14842,D
TEST_14844,D
TEST_14877,D
TEST_14881,D
TEST_14883,D
TEST_14899,C
TEST_14901,D
TEST_14905,D
TEST_14911,D
TEST_14914,D
TEST_14921,D
TEST_14928,D
TEST_14933,C
TEST_14942,D
TEST_14949,D
TEST_14950,D
TEST_14968,C
TEST_14970,D
TEST_14973,D
TEST_14980,D
TEST_14985,D
TEST_14991,D
TEST_15003,D
TEST_15004,D
TEST_15037,D
TEST_15064,C
TEST_15066,C
TEST_15067,D
TEST_15079,C
TEST_15086,D
TEST_15095,D
TEST_15102,C
TEST_15110,D
TEST_15113,D
TEST_15124,C
TEST_15129,D
TEST_15137,D
TEST_15138,D
TEST_15139,C
TEST_15141,D
TEST_15143,D
TEST_15150,C
TEST_15151,D
TEST_15152,C
TEST_15154,D
TEST_15158,D
TEST_15161,D
TEST_15163,C
TEST_15167,D
TEST_15171,D
TEST_15177,C
TEST_15182,D
TEST_15184,D
TEST_15195,D
TEST_15196,D
TEST_15197,D
TEST_15205,C
TEST_15206,D
TEST_15210,D
TEST_15214,C
TEST_15220,C
TEST_15221,D
TEST_15239,D
TEST_15248,D
TEST_15254,D
TEST_15261,D
TEST_15264,D
TEST_15271,D
TEST_15277,D
TEST_15286,D
TEST_15288,C
TEST_15291,D
TEST_15299,D
TEST_15305,D
TEST_15317,D
TEST_15320,C
TEST_15328,D
TEST_15332,D
TEST_15337,C
TEST_15340,C
TEST_15341,D
TEST_15342,C
TEST_15351,C
TEST_15359,C
TEST_15361,D
TEST_15379,D
TEST_15383,D
TEST_15386,D
TEST_15387,D
TEST_15395,D
TEST_15400,D
TEST_15401,D
TEST_15424,C
TEST_15439,D
TEST_15444,D
TEST_15445,D
TEST_15447,D
TEST_15451,C
TEST_15467,D
TEST_15480,D
TEST_15486,C
TEST_15489,D
TEST_15496,D
TEST_15498,D
TEST_15500,C
TEST_15506,D
TEST_15512,D
TEST_15522,D
TEST_15523,D
TEST_15526,D
TEST_15528,D
TEST_15533,D
TEST_15541,C
TEST_15544,C
TEST_15548,D
TEST_15555,D
TEST_15556,D
TEST_15557,D
TEST_15560,D
TEST_15561,D
TEST_15563,C
TEST_15564,D
TEST_15581,D
TEST_15605,D
TEST_15610,C
TEST_15613,C
TEST_15617,D
TEST_15619,D
TEST_15624,D
TEST_15626,D
TEST_15657,C
TEST_15659,C
TEST_15668,D
TEST_15681,D
TEST_15682,D
TEST_15694,D
TEST_15697,D
TEST_15699,D
TEST_15704,D
TEST_15706,D
TEST_15712,D
TEST_15713,C
TEST_15725,D
TEST_15736,C
TEST_15739,D
TEST_15747,D
TEST_15749,D
TEST_15751,D
TEST_15763,D
TEST_15766,D
TEST_15767,D
TEST_15782,D
TEST_15783,D
TEST_15790,D
TEST_15792,D
TEST_15796,C
TEST_15815,D
TEST_15817,D
TEST_15819,D
TEST_15822,D
TEST_15834,D
TEST_15839,D
TEST_15843,D
TEST_15849,D
TEST_15857,D
TEST_15858,C
TEST_15861,D
TEST_15862,D
TEST_15866,D
TEST_15867,D
TEST_15869,D
TEST_15872,D
TEST_15874,C
TEST_15888,D
TEST_15893,C
TEST_15896,D
TEST_15905,D
TEST_15915,D
TEST_15923,C
TEST_15929,D
TEST_15934,D
TEST_15936,D
TEST_15939,D
TEST_15941,C
TEST_15943,D
TEST_15947,D
TEST_15951,C
TEST_15959,D
TEST_15968,D
TEST_15982,D
TEST_16005,D
TEST_16006,C
TEST_16010,D
TEST_16013,D
TEST_16014,C
TEST_16024,C
TEST_16026,D
TEST_16028,C
TEST_16030,C
TEST_16035,D
TEST_16037,C
TEST_16044,D
TEST_16048,D
TEST_16053,D
TEST_16057,D
TEST_16065,D
TEST_16067,D
TEST_16068,D
TEST_16072,D
TEST_16082,C
TEST_16094,D
TEST_16099,C
TEST_16101,D
TEST_16106,C
TEST_16110,D
TEST_16113,D
TEST_16114,D
TEST_16118,D
TEST_16122,D
TEST_16140,D
TEST_16144,D
TEST_16146,D
TEST_16151,D
TEST_16185,D
TEST_16188,D
TEST_16192,D
TEST_16217,D
TEST_16226,C
TEST_16237,D
TEST_16245,D
TEST_16246,D
TEST_16251,D
TEST_16256,D
TEST_16260,D
TEST_16267,C
TEST_16271,D
TEST_16276,D
TEST_16286,D
TEST_16288,D
TEST_16293,D
TEST_16296,C
TEST_16303,C
TEST_16308,D
TEST_16315,D
TEST_16317,D
TEST_16320,C
TEST_16322,D
TEST_16326,C
TEST_16329,D
TEST_16330,D
TEST_16332,C
TEST_16337,D
TEST_16351,C
TEST_16359,D
TEST_16362,D
TEST_16369,D
TEST_16372,C
TEST_16376,C
TEST_16381,D
TEST_16385,D
TEST_16401,C
TEST_16402,D
TEST_16403,D
TEST_16418,C
TEST_16419,D
TEST_16424,C
TEST_16425,D
TEST_16428,D
TEST_16431,D
TEST_16432,D
TEST_16434,D
TEST_16435,C
TEST_16436,D
TEST_16444,D
TEST_16446,D
TEST_16451,D
TEST_16454,D
TEST_16455,D
TEST_16460,D
TEST_16461,D
TEST_16470,C
TEST_16476,D
TEST_16477,C
TEST_16492,D
TEST_16506,C
TEST_16508,D
TEST_16521,D
TEST_16523,C
TEST_16526,D
TEST_16528,D
TEST_16534,C
TEST_16540,C
TEST_16546,D
TEST_16557,C
TEST_16569,C
TEST_16576,D
TEST_16584,C
TEST_16587,C
TEST_16589,D
TEST_16604,C
TEST_16605,C
TEST_16627,D
TEST_16635,D
TEST_16636,D
TEST_16638,D
TEST_16661,D
TEST_16675,D
TEST_16680,D
TEST_16682,D
TEST_16685,C
TEST_16688,C
TEST_16694,C
TEST_16695,D
TEST_16701,C
TEST_16710,D
TEST_16738,C
TEST_16748,D
TEST_16756,D
TEST_16757,D
TEST_16768,C
TEST_16785,D
TEST_16792,D
TEST_16798,C
TEST_16808,D
TEST_16809,D
TEST_16826,D
TEST_16829,C
TEST_16831,C
TEST_16846,D
TEST_16867,C
TEST_16869,C
TEST_16883,D
TEST_16885,D
TEST_16886,D
TEST_16890,D
TEST_16927,D
TEST_16929,C
TEST_16930,D
TEST_16933,D
TEST_16937,D
TEST_16941,D
TEST_16943,D
TEST_16944,D
TEST_16948,D
TEST_16949,D
TEST_16957,D
TEST_16961,D
TEST_16964,D
TEST_16967,D
TEST_16969,D
TEST_16971,D
TEST_16972,D
TEST_16975,D
TEST_16977,D
TEST_16981,D
TEST_16987,D
TEST_16996,C
TEST_17002,D
TEST_17010,D
TEST_17016,D
TEST_17017,D
TEST_17038,C
TEST_17041,D
TEST_17042,D
TEST_17044,D
TEST_17046,C
TEST_17052,D
TEST_17054,D
TEST_17060,C
TEST_17061,D
TEST_17062,D
TEST_17070,D
TEST_17073,D
TEST_17083,C
TEST_17084,C
TEST_17087,C
TEST_17089,D
TEST_17091,C
TEST_17098,D
TEST_17101,C
TEST_17104,C
TEST_17113,D
TEST_17124,D
TEST_17129,D
TEST_17131,D
TEST_17136,D
TEST_17140,C
TEST_17144,C
TEST_17149,D
TEST_17150,D
TEST_17157,C
TEST_17158,D
TEST_17164,C
TEST_17165,D
TEST_17167,C
TEST_17173,D
TEST_17175,C
TEST_17182,D
TEST_17183,D
TEST_17187,C
TEST_17189,D
TEST_17195,D
TEST_17206,C
TEST_17212,D
TEST_17215,C
TEST_17216,D
TEST_17236,C
TEST_17239,D
TEST_17240,C
TEST_17241,D
TEST_17246,C
TEST_17250,C
TEST_17252,D
TEST_17253,C
TEST_17266,D
TEST_17289,D
TEST_17291,D
TEST_17295,C
TEST_17298,D
TEST_17299,D
TEST_17305,D
TEST_17311,D
TEST_17312,D
TEST_17323,D
TEST_17327,D
TEST_17335,C
TEST_17342,D
TEST_17353,D
TEST_17362,D
TEST_17372,D
TEST_17393,D
TEST_17400,C
TEST_17411,D
TEST_17425,D
TEST_17436,D
TEST_17443,D
TEST_17445,D
TEST_17448,D
TEST_17453,D
TEST_17454,C
TEST_17472,C
TEST_17473,C
TEST_17485,D
TEST_17491,C
TEST_17492,C
TEST_17494,D
TEST_17497,D
TEST_17498,C
TEST_17499,C
TEST_17500,D
TEST_17502,D
TEST_17533,D
TEST_17535,D
TEST_17541,D
TEST_17550,C
TEST_17553,D
TEST_17557,D
TEST_17566,D
TEST_17567,D
TEST_17578,C
TEST_17589,D
TEST_17596,D
TEST_17610,C
TEST_17616,C
TEST_17628,D
TEST_17629,D
TEST_17637,C
TEST_17650,C
TEST_17656,D
TEST_17664,C
TEST_17679,D
TEST_17685,C
TEST_17688,D
TEST_17692,D
TEST_17693,D
TEST_17706,C
TEST_17715,D
TEST_17716,D
TEST_17722,D
TEST_17724,D
TEST_17727,D
TEST_17751,C
TEST_17752,D
TEST_17754,C
TEST_17757,C
TEST_17760,D
TEST_17765,D
TEST_17766,D
TEST_17771,D
TEST_17774,D
TEST_17776,D
TEST_17779,D
TEST_17781,D
TEST_17782,C
TEST_17786,D
TEST_17789,D
TEST_17791,D
TEST_17793,D
TEST_17802,D
TEST_17805,D
TEST_17806,C
TEST_17808,C
TEST_17812,D
TEST_17814,D
TEST_17820,C
TEST_17828,D
TEST_17834,D
TEST_17836,D
TEST_17844,D
TEST_17845,D
TEST_17847,D
TEST_17850,D
TEST_17871,D
TEST_17902,D
TEST_17916,D
TEST_17919,D
TEST_17922,D
TEST_17923,D
TEST_17929,D
TEST_17936,D
TEST_17942,C
TEST_17946,D
TEST_17951,D
TEST_17958,C
TEST_17965,D
TEST_17966,C
TEST_17967,D
TEST_17970,D
TEST_17971,D
TEST_17972,D
TEST_17977,D
TEST_17978,D
TEST_17990,D
TEST_17991,C
TEST_18003,D
TEST_18004,D
TEST_18007,D
TEST_18014,D
TEST_18016,D
TEST_18018,D
TEST_18020,C
TEST_18022,D
TEST_18023,C
TEST_18027,D
TEST_18030,D
TEST_18037,D
TEST_18045,D
TEST_18082,C
TEST_18088,C
TEST_18089,D
TEST_18101,D
TEST_18102,D
TEST_18105,D
TEST_18113,D
TEST_18115,D
TEST_18119,C
TEST_18123,C
TEST_18130,D
TEST_18138,D
TEST_18148,C
TEST_18151,C
TEST_18161,D
TEST_18166,D
TEST_18168,D
TEST_18176,D
TEST_18191,D
TEST_18215,D
TEST_18218,D
TEST_18228,D
TEST_18237,D
TEST_18238,D
TEST_18239,C
TEST_18242,D
TEST_18249,D
TEST_18258,D
TEST_18269,D
TEST_18270,D
TEST_18276,C
TEST_18282,C
TEST_18284,D
TEST_18288,D
TEST_18289,D
TEST_18296,D
TEST_18299,D
TEST_18304,C
TEST_18305,C
TEST_18310,D
TEST_18319,D
TEST_18320,D
TEST_18323,D
TEST_18332,D
TEST_18336,D
TEST_18341,D
TEST_18346,D
TEST_18349,D
TEST_18351,C
TEST_18357,D
TEST_18358,D
TEST_18366,D
TEST_18367,D
TEST_18371,C
TEST_18372,D
TEST_18375,D
TEST_18382,D
TEST_18383,C
TEST_18396,D
TEST_18397,C
TEST_18398,D
TEST_18399,D
TEST_18406,D
TEST_18408,D
TEST_18410,C
TEST_18413,D
TEST_18417,D
TEST_18418,C
TEST_18423,D
TEST_18424,D
TEST_18426,C
TEST_18430,D
TEST_18431,D
TEST_18433,D
TEST_18435,C
TEST_18440,D
TEST_18448,C
TEST_18450,D
TEST_18454,D
TEST_18459,C
TEST_18469,C
TEST_18474,C
TEST_18478,D
TEST_18482,D
TEST_18488,D
TEST_18490,C
TEST_18505,C
TEST_18508,D
TEST_18511,D
TEST_18512,D
TEST_18515,D
TEST_18528,D
TEST_18531,D
TEST_18563,D
TEST_18577,D
TEST_18579,D
TEST_18581,D
TEST_18586,D
TEST_18588,C
TEST_18593,C
TEST_18596,C
TEST_18608,D
TEST_18613,D
TEST_18630,C
TEST_18632,D
TEST_18635,C
TEST_18639,C
TEST_18640,C
TEST_18641,D
TEST_18642,D
TEST_18643,D
TEST_18645,D
TEST_18650,D
TEST_18653,D
TEST_18659,C
TEST_18663,D
TEST_18676,D
TEST_18679,D
TEST_18681,D
TEST_18687,D
TEST_18689,D
TEST_18692,D
TEST_18695,D
TEST_18697,D
TEST_18699,D
TEST_18700,D
TEST_18717,D
TEST_18724,C
TEST_18727,C
TEST_18739,D
